cod,bandgap_energy_ev,group
4122945,4.23403,train
4021470,2.67423,train
4310538,4.77152,train
4328436,3.90989,train
2102960,4.37089,train
4028650,3.66818,train
2226850,3.39716,train
4112986,3.74397,train
4020659,2.91457,train
2238904,2.7171,train
2214901,3.52098,train
2212541,2.046,train
4503137,5.6915,train
4105110,3.30981,train
2211807,3.24048,train
4117594,4.33209,train
1518393,1.56056,train
4506271,3.60842,train
4060384,3.00754,train
7053638,2.37748,train
2236792,2.32592,train
4025956,1.0376,train
1511805,8.29225,train
2017456,2.11672,train
4513217,4.35073,train
2216631,3.24577,train
2235702,2.88866,train
2238470,3.49078,train
7210539,3.13126,train
1506465,2.15908,train
4114411,2.17088,train
7208077,5.96889,train
4028221,1.34571,train
2224215,4.25333,train
1518390,2.49513,train
7151465,2.87411,train
7153281,1.3219,train
4074204,1.95637,train
2201928,2.94847,train
2200445,2.74209,train
4067543,2.0434,train
2221205,2.72137,train
1501977,3.58591,train
2001308,3.3246,train
4076915,2.0002,train
4083238,3.43978,train
7226227,2.2142,train
2236201,3.717,train
2300238,3.5888,train
4025889,3.13976,train
1518440,5.7293,train
1516189,3.62112,train
4110099,1.08253,train
7150081,2.51003,train
1542462,2.96155,train
2221238,2.80246,train
2011762,4.41007,train
4029015,2.5644,train
7207134,3.30469,train
2233270,2.86956,train
2008638,4.17162,train
2211364,2.39226,train
1520235,5.13378,train
4030595,2.98048,train
1503350,3.49972,train
2239390,1.7883,train
4021783,3.33188,train
4066043,2.32916,train
7153514,3.26325,train
7111221,4.07576,train
2005061,3.90928,train
7153260,3.1043,train
4115758,1.9776,train
1519519,1.44916,train
8100538,4.8129,train
4071990,2.85336,train
7214419,4.91131,train
2005861,4.36069,train
7100664,3.74639,train
4021822,2.95418,train
2101860,5.1646,train
2219072,3.64866,train
1505373,3.40474,train
2217508,4.27801,train
2102942,2.01194,train
2240876,3.62592,train
7152592,2.4907,train
4111842,2.55599,train
2241305,1.6219,train
4030997,4.6358,train
4082387,3.817,train
1507123,3.45809,train
1507433,2.4388,train
4076100,1.8561,train
2224006,3.00676,train
7152690,3.46121,train
1513151,2.75345,train
7117549,1.176,train
4075484,3.88872,train
2205682,3.1013,train
4027991,4.46091,train
7214416,3.42052,train
2005553,0.52508,train
2200617,3.72909,train
4025574,4.23583,train
4068528,3.4171,train
4029824,3.29149,train
7221569,3.32339,train
8101848,5.08515,train
4022680,2.49481,train
2100668,4.41597,train
4066097,2.25218,train
1518657,2.95506,train
7038911,1.99502,train
1516763,4.18967,train
2104254,2.80417,train
1508940,1.7061,train
4308614,3.82069,train
4025808,3.02697,train
1542706,2.81757,train
4509232,2.06598,train
4310305,4.36562,train
2236814,3.5347,train
2229637,2.53354,train
1506177,4.64506,train
4511329,3.81394,train
4026907,1.45338,train
2011649,3.78641,train
1541912,2.47757,train
1503301,2.25103,train
2236242,2.61416,train
4116148,3.18429,train
2223716,3.38896,train
2203499,2.05724,train
4308680,2.94802,train
4114983,2.31318,train
4319773,2.20441,train
1513752,2.87608,train
2300237,3.58063,train
7209839,2.26189,train
7154938,4.12797,train
2213489,3.59014,train
2204208,3.63727,train
7011928,1.44293,train
2219843,3.60536,train
2200836,3.5877,train
2210282,2.46096,train
7151444,4.4949,train
4030413,4.056,train
1503787,3.19639,train
1507045,3.69522,train
7202468,1.64346,train
2218287,3.56479,train
4022183,2.4496,train
2007240,2.76171,train
1516089,1.3642,train
4021013,2.78407,train
4022665,3.9124,train
2013587,1.26062,train
7030431,2.83562,train
4029945,1.91883,train
7115126,4.97856,train
1503621,2.56556,train
4062000,3.78481,train
7150034,4.12486,train
4027569,3.33781,train
4027078,2.52093,train
7152117,5.75702,train
2011469,4.17381,train
7224888,5.89241,train
7214269,3.4001,train
1100682,3.924,train
2014846,2.20735,train
4061163,2.12552,train
2016577,3.96212,train
1100666,2.6763,train
5000168,2.11777,train
1502611,2.84214,train
4116143,5.22765,train
1506154,3.25648,train
7206740,1.85457,train
4029508,1.80735,train
4075969,1.63133,train
1543910,2.961,train
4113219,1.3457,train
2200807,2.66674,train
2225796,4.52823,train
7150108,5.37616,train
4021496,5.0139,train
1507847,2.82288,train
2102645,3.38833,train
4303544,2.63189,train
2106722,3.18298,train
4513955,3.80988,train
4024080,2.37415,train
7155262,4.0541,train
4082343,2.29473,train
4023801,3.13534,train
4115818,4.11513,train
7151243,3.466,train
4064470,3.76746,train
7150546,3.3713,train
4062455,2.75944,train
1503550,3.60896,train
7200969,1.56851,train
2005303,2.7968,train
2233187,1.48853,train
1519911,3.39545,train
1518238,4.54574,train
4508020,4.91014,train
2232356,1.45148,train
7110251,2.68405,train
2226166,3.029,train
4068740,2.5165,train
2206144,3.29781,train
2226452,2.03413,train
7212024,4.60029,train
4123301,4.5697,train
4507100,3.41423,train
7151942,3.12175,train
2210562,4.4385,train
7212436,3.31592,train
4107659,3.02352,train
2016352,3.3518,train
2009254,3.67936,train
4066408,2.99882,train
4024693,3.25719,train
4075500,2.74128,train
4029993,1.89638,train
2233171,3.4986,train
2204194,3.76875,train
4024901,2.17152,train
4023246,3.5769,train
1513590,2.51371,train
2205820,2.61598,train
4067831,3.18647,train
2205237,2.2995,train
7225509,2.76711,train
4327508,2.57859,train
3500021,2.6501,train
1506913,3.33963,train
7151585,3.79049,train
2103285,1.32493,train
4084978,2.96417,train
2227308,1.88669,train
7212517,4.59675,train
8102456,2.02525,train
7155213,2.36885,train
2016797,4.421,train
7014250,2.1253,train
4029637,3.14511,train
4078713,2.73627,train
4027596,2.32028,train
4077820,2.92161,train
4103544,0.71632,train
4079608,3.03398,train
2224656,1.76252,train
4024749,3.85431,train
2105704,2.67682,train
4030849,2.95535,train
4504097,3.45478,train
4112838,2.86698,train
1516087,1.66028,train
2009214,3.87403,train
2205776,5.80028,train
2231990,4.59862,train
7109267,3.70397,train
1507200,3.73434,train
4025618,2.07168,train
2100180,4.35742,train
7029332,4.35352,train
2011779,4.25879,train
7207070,2.36651,train
4105210,4.98109,train
4024865,3.20936,train
4069534,2.517,train
2230428,2.99943,train
2238543,2.23423,train
2009292,4.49077,train
2219889,1.88599,train
4064594,1.81577,train
4022506,3.72228,train
2233462,2.71547,train
4082581,3.26323,train
2011547,4.12526,train
2213439,3.25301,train
7152484,1.64947,train
4508439,2.045,train
2006135,3.21141,train
4027241,4.56502,train
4107369,4.31087,train
2223503,2.842,train
4501703,4.16381,train
1513449,1.56817,train
7207572,2.666,train
7150030,3.54539,train
4023003,2.34247,train
7035053,2.87893,train
7112516,5.18152,train
2016736,4.69157,train
1502231,3.67943,train
2210569,2.65391,train
4102295,3.53131,train
2207049,2.41354,train
2234129,2.03345,train
2208519,3.7491,train
2232442,2.53983,train
4021337,3.15164,train
2013065,3.74314,train
2006011,3.6245,train
2223360,4.44873,train
4114973,2.69788,train
4029798,3.60285,train
2013200,2.91644,train
4504452,3.6519,train
1529193,2.7805,train
1503614,3.60195,train
2011881,4.29888,train
2001877,2.77851,train
2208224,2.99779,train
7150550,3.44468,train
2105568,3.69216,train
4122131,4.16226,train
4020866,1.92488,train
1503261,2.67393,train
4028046,2.29909,train
7109535,2.67342,train
2232833,3.1032,train
4021537,3.9773,train
2223407,2.06904,train
4505215,3.34505,train
2010407,3.5401,train
7155129,2.99325,train
4026056,4.43486,train
7223726,3.99354,train
7151704,2.49315,train
2201605,2.94764,train
7152226,1.80686,train
7152486,2.38239,train
4080783,3.11811,train
2217142,2.18096,train
4025035,2.48749,train
2002929,1.67689,train
4030654,2.45626,train
4101113,2.15153,train
4023322,1.38398,train
1504636,3.30179,train
8101121,3.31467,train
4066593,1.92172,train
7050421,2.88331,train
4022003,3.37564,train
4102221,2.682,train
7200728,2.49908,train
1518693,2.895,train
7152453,3.21654,train
4002036,3.1054,train
1542881,3.1235,train
4509057,2.37314,train
1513587,3.7502,train
2102064,3.26776,train
2241129,3.41894,train
4028375,1.98259,train
4028304,3.60298,train
2220592,2.50571,train
4028034,2.69464,train
9013391,5.18952,train
7150784,4.90979,train
7050815,2.8625,train
2223795,2.57732,train
4022694,2.7989,train
7040122,4.38986,train
2102126,3.23862,train
2105817,2.57747,train
4343606,2.79537,train
7214386,2.32099,train
7207729,2.09685,train
1502303,2.38615,train
7224087,3.02423,train
4513440,2.82833,train
4061337,5.09037,train
7151464,2.90877,train
7154277,4.15629,train
7205226,1.99686,train
7053277,2.14908,train
4070048,4.76924,train
4508049,4.0833,train
7205922,2.09334,train
2214825,3.74994,train
4078218,2.58322,train
1505805,2.86032,train
4512790,3.81537,train
4020784,2.30599,train
4083218,3.22491,train
2209253,2.76687,train
1503194,2.3246,train
7114791,3.4014,train
7223879,2.6272,train
1504385,7.00927,train
7154635,1.3531,train
2217326,2.03672,train
7020686,4.3363,train
4070350,2.47139,train
2005509,2.01324,train
4029424,2.7484,train
7050569,1.82125,train
2230551,2.88398,train
2237490,1.94263,train
4031895,2.63698,train
1517891,2.2211,train
4026646,3.92756,train
2100836,1.26482,train
7204919,2.10006,train
4322180,2.73211,train
4021953,5.8478,train
2206130,3.58936,train
1502754,2.35548,train
2230366,2.02121,train
2015925,2.5272,train
7117261,3.25579,train
4326861,3.68106,train
4507988,3.19699,train
4031815,4.22741,train
2221876,3.89352,train
7215662,4.77248,train
4329114,3.73607,train
2218813,2.2107,train
7153010,4.992,train
7217840,1.0845,train
4504376,4.30992,train
7213463,2.48733,train
7214420,4.45649,train
1506300,3.466,train
7051695,0.69913,train
4076329,3.19641,train
7155053,3.13329,train
4025410,3.40956,train
4123236,4.18808,train
7152695,3.02171,train
4071778,2.60325,train
2020324,2.18192,train
7223227,2.96296,train
4504544,3.3897,train
4026449,2.97559,train
2017503,5.45982,train
4021387,3.56509,train
7150099,3.96689,train
4023347,3.18254,train
1511933,3.25642,train
4076129,2.52817,train
4084633,1.58618,train
7203999,2.53318,train
2222336,1.69424,train
4511790,1.34643,train
2224545,2.70321,train
2310004,5.14503,train
2217052,2.36625,train
2220499,4.63797,train
4314482,3.21944,train
2231081,3.91869,train
4081899,3.47323,train
7217200,4.43172,train
4021054,2.8082,train
2100302,3.18406,train
4067941,3.91193,train
1516414,3.22428,train
1519794,3.64214,train
1519592,2.71064,train
2225863,2.3421,train
8000160,3.4065,train
4062297,3.13965,train
4315669,2.21869,train
4022271,3.9394,train
2000474,4.5294,train
2228677,3.9551,train
2218763,3.10918,train
4061875,2.38221,train
4024135,3.43394,train
2014432,2.50588,train
1507111,5.07367,train
2003672,3.49302,train
2300229,3.58544,train
2237437,4.24202,train
7219105,5.28695,train
1517760,3.00053,train
2233483,4.06992,train
2002928,2.6863,train
8100775,2.01236,train
2007994,2.35736,train
2212944,2.09586,train
7151247,4.2146,train
2015860,2.94448,train
7152130,4.96955,train
1506579,2.3558,train
4081465,2.24724,train
1503911,4.20983,train
4511276,3.78459,train
2231082,3.2379,train
4067686,5.40756,train
7151326,4.56067,train
4106339,1.88289,train
2211419,2.58763,train
2017244,2.41667,train
2105961,2.501,train
7055511,2.0628,train
2000837,3.51551,train
2205224,5.47706,train
4021228,2.63749,train
4318415,3.15099,train
2014954,3.5338,train
2101518,2.1261,train
2222547,3.03118,train
1516390,5.27038,train
1505723,3.65992,train
4023556,2.44332,train
7208260,2.86727,train
4064249,2.39346,train
1505279,4.29864,train
4025806,2.988,train
1529301,2.37204,train
7150505,3.16328,train
2217870,3.20908,train
7152898,4.42726,train
4031288,2.13414,train
4025387,2.10955,train
4110318,0.8,train
2105596,3.01104,train
2216171,2.24825,train
7151702,2.99452,train
2204577,2.70074,train
1508286,3.00347,train
4112245,2.90359,train
8101583,3.65352,train
4029568,3.77929,train
7219809,2.51356,train
4065116,1.78941,train
4020594,2.41999,train
7151902,3.75807,train
2217984,3.35722,train
4111858,2.07947,train
4027677,3.7848,train
2007936,2.81767,train
8100631,1.2502,train
2223983,5.09212,train
4023806,3.85573,train
2220162,3.77831,train
4079718,3.73498,train
2233607,2.07898,train
4085684,3.65182,train
2220495,2.78915,train
1507182,1.85771,train
4103759,3.04803,train
2223233,2.43724,train
7206020,2.56174,train
7218806,2.43457,train
7007105,4.34404,train
4068148,1.85348,train
1506085,2.69191,train
8101470,4.04116,train
2216167,2.06587,train
4306656,2.95438,train
4022006,1.92614,train
4111839,3.67808,train
2100664,4.6659,train
4117196,2.95789,train
2234898,2.5096,train
4073512,2.58844,train
7153086,2.69322,train
7103409,2.37298,train
4023232,2.75838,train
1516092,3.26904,train
7223236,3.02627,train
2215015,3.62749,train
4505867,2.83398,train
4020581,3.39038,train
2004199,2.96417,train
2224959,3.76765,train
4078698,2.82519,train
4020592,3.87087,train
7152368,4.43153,train
2017257,2.58159,train
4071850,2.1625,train
2000375,2.30519,train
7152124,5.80631,train
4023617,3.01515,train
2100154,3.709,train
2236213,3.11994,train
7154451,2.77943,train
2105110,5.32307,train
7150890,3.53015,train
1513400,3.95307,train
1517492,4.30507,train
7150475,3.32371,train
2223652,2.84083,train
1502478,2.94484,train
4021459,3.92626,train
2206637,3.2523,train
4078193,1.8258,train
4021045,3.16605,train
2216310,2.96165,train
2014395,3.55789,train
7221652,3.53846,train
4066609,4.06188,train
1520166,2.9977,train
4082164,3.71862,train
7150363,3.06931,train
2213979,2.67441,train
1540736,2.20161,train
4070793,2.61601,train
4512786,3.745,train
2213969,2.1947,train
1505278,4.23034,train
4029825,2.48066,train
2103672,3.39972,train
4027757,3.00831,train
4023688,2.51069,train
2101910,0.9331,train
2001563,3.38066,train
4021848,2.5168,train
4341217,3.75597,train
7206770,2.221,train
4027216,4.64542,train
4500722,2.94182,train
7204771,2.97044,train
2009303,2.47829,train
2205534,2.81422,train
4024929,3.49163,train
7216877,3.02288,train
2001736,2.63116,train
4079237,1.65033,train
2214022,3.01696,train
1542317,2.35085,train
1502523,4.1292,train
2223751,2.86554,train
7050809,1.64208,train
4500959,4.5025,train
4061414,3.52716,train
2235581,4.1515,train
2219955,2.0593,train
2240257,3.59016,train
7221751,3.04531,train
4511296,3.34498,train
2218340,2.96987,train
4068661,1.70275,train
4082946,3.29465,train
7206298,3.42904,train
4022661,3.4708,train
1503591,1.2658,train
4020195,3.2067,train
2012025,3.60488,train
7210752,2.62225,train
1517178,2.98421,train
7100125,2.54558,train
7212005,2.12887,train
4020878,3.75232,train
2008546,3.84235,train
4066098,2.33867,train
2237984,2.04942,train
2213496,3.05857,train
4072695,3.0064,train
4508999,1.55402,train
7200442,1.81798,train
4072764,2.1693,train
4115129,2.13981,train
2017467,2.777,train
4020585,3.46224,train
4068038,2.64901,train
2101089,2.301,train
7100087,5.42547,train
1503848,3.89772,train
1513412,2.78453,train
1503105,2.79225,train
7152739,2.42141,train
2105534,2.5206,train
4027014,1.5482,train
4020349,2.90256,train
7151950,3.82311,train
1502244,3.1756,train
1543625,3.55257,train
4072357,2.50098,train
2208765,4.54559,train
7152548,2.56023,train
2240346,4.98458,train
4031960,2.71974,train
2016007,2.05773,train
1502447,3.50789,train
7115713,2.75279,train
4124258,3.33041,train
2012992,3.22655,train
4023198,4.43763,train
4024557,3.31052,train
7100977,1.93932,train
4119011,3.73172,train
4077057,1.97705,train
4324036,2.92206,train
1507584,3.48464,train
7051368,3.13287,train
7208269,2.65361,train
4119383,4.1657,train
4029423,3.06488,train
1518442,5.98041,train
7150440,2.5035,train
4335268,4.6321,train
4027090,3.0622,train
2232810,3.70668,train
4073999,3.53653,train
2100782,3.47265,train
2221139,4.01367,train
4072408,2.05414,train
4027927,2.41798,train
2205669,2.68094,train
2230044,4.50897,train
7225381,4.69527,train
4511794,2.38841,train
2215642,2.48037,train
7103365,5.08055,train
2011508,2.47442,train
4121363,2.91508,train
1518008,1.0797,train
7151245,3.6953,train
2227929,2.19954,train
4023038,3.47767,train
4301451,4.21402,train
4321582,2.8331,train
7152813,3.12434,train
7153203,3.68028,train
2219290,3.00461,train
2222171,2.906,train
7212090,3.32499,train
4067551,3.27987,train
2005607,4.9808,train
4025123,3.7325,train
2224057,2.0763,train
2213704,2.89178,train
1542836,2.93543,train
4109124,1.664,train
1505261,2.4501,train
4029316,3.7916,train
4025830,2.59053,train
2213408,2.81467,train
2205281,3.54426,train
7153949,3.09539,train
7226438,2.80063,train
1513154,3.39462,train
1507859,3.189,train
4022764,1.91975,train
4068113,1.8732,train
7003856,3.47255,train
7206774,2.04168,train
4030544,3.8342,train
2230218,1.81703,train
2206085,2.44158,train
4022632,3.70975,train
4031856,3.49531,train
7224882,5.47752,train
4068043,2.69657,train
7117022,1.70889,train
4501733,2.58308,train
4505739,3.78709,train
4025850,2.81035,train
4026376,2.75747,train
7110128,2.85397,train
4021255,1.90392,train
1520432,3.8942,train
2000835,3.6061,train
2009119,2.9258,train
2222078,4.84462,train
4020998,3.56531,train
7151045,3.10025,train
7107728,2.9056,train
7223207,1.72107,train
2233167,2.32113,train
2216420,2.22871,train
4070648,2.7537,train
4024540,3.72546,train
1504736,3.87004,train
2006339,5.27991,train
1513518,3.8867,train
2107958,3.42408,train
4513807,2.98573,train
1514245,3.58594,train
7001750,3.12694,train
7115705,2.92496,train
7219106,5.27818,train
7152824,3.8574,train
2013568,4.7929,train
1502391,3.26313,train
7225379,3.61004,train
2216119,3.37191,train
7220019,3.72574,train
7151806,3.2972,train
2241039,2.806,train
2214368,3.2737,train
2104132,5.44541,train
